time,LeftAnklePlantarFlexionMoment,LeftKneeFlexionMoment,LeftHipFlexionMoment,RightAnklePlantarFlexionMoment,RightKneeFlexionMoment,RightHipFlexionMoment,LeftAnklePlantarFlexionAngle,LeftKneeFlexionAngle,LeftHipFlexionAngle,RightAnklePlantarFlexionAngle,RightKneeFlexionAngle,RightHipFlexionAngle,LeftBeltSpeed,RightBeltSpeed,LeftFoot_x,LeftFoot_y,LeftFoot_z,RightFoot_x,RightFoot_y,RightFoot_z,COM_x,COM_y,COM_z,LeftGRF_x,LeftGRF_y,LeftGRF_z,RightGRF_x,RightGRF_y,RightGRF_z,LeftCOP_x,LeftCOP_y,LeftCOP_z,RightCOP_x,RightCOP_y,RightCOP_z
0.100076999999942,41.0024545799502,7.41782887261688,-13.9820134892253,33.276995817848,0.217813488449763,-0.190000986522659,-1.72581624499946,0.270073910677528,0.144065593686701,-1.7348107129676,0.190856621423825,0.0644715840704022,0.064678,0.051388,-0.0417597453107048,0.116035110923571,-0.289914048433197,-0.0316046084024195,0.117617479950153,0.249144353848884,0.0729128503093288,1.06271404650221,-0.00536984137505407,4.95781,381.160187,54.436325,4.704713,419.906921,-55.680485,0.067261,0,-0.264723,0.067261,0,-0.264723
0.110260999999923,40.8933810164747,7.35792421190142,-14.0319416131062,33.3062097314003,0.151821471114709,0.043480449502832,-1.72576878997023,0.270623548661036,0.144579294468988,-1.7343278994165,0.190515043979517,0.0639909900501319,0.064678,0.051388,-0.0417727155790183,0.116034517641412,-0.289901362663933,-0.0316143969885258,0.117601214352757,0.249143606906702,0.0727909097348951,1.06271674589109,-0.00530585975565843,5.618397,382.835083,52.847004,5.382883,423.831879,-58.346668,0.063912,0,-0.265791,0.063912,0,-0.265791
0.120038999999963,40.7823929032875,7.30652659505008,-14.0575476350942,33.3029315970777,0.0635854297101003,0.249944678019854,-1.72572907877495,0.271193886709388,0.145156042123966,-1.73391123567659,0.190225060865808,0.0635425200309934,0.064678,0.051388,-0.0417875741304639,0.116033921309035,-0.289888270551284,-0.0316287426310252,0.117584842233536,0.249144202347369,0.0726591602059029,1.06271878380364,-0.00523713513829372,6.142343,381.980835,52.98085,5.156204,420.787842,-56.33176,0.062844,0,-0.265865,0.062844,0,-0.265865
0.130016999999953,40.6816006082201,7.26480011246744,-14.0544124485507,33.2959693329897,0.00257155461914085,0.322099457319441,-1.7256852524458,0.271769514362306,0.145778369654268,-1.73366314255052,0.189985148494558,0.0631265258039779,0.064678,0.051388,-0.0418025793882872,0.116033517435804,-0.289876270081906,-0.0316462792223046,0.117569187765708,0.249147036181902,0.0725193933597554,1.06272066224054,-0.00516446556065691,5.519855,379.361908,53.791679,5.115164,422.544189,-56.785629,0.063288,0,-0.265352,0.063288,0,-0.265352
0.140070999999978,40.6017434483054,7.23572482047115,-14.0209158968396,33.2990766494367,-0.0223075156007632,0.282966383829107,-1.72564093459897,0.272309490934953,0.146383434208722,-1.73366107205989,0.189815123809824,0.0627751422957536,0.064678,0.051388,-0.0418161381485953,0.116033445920282,-0.289866849270875,-0.0316656776367025,0.117554926292831,0.249152333242872,0.0723733548387406,1.06272266692446,-0.00508897671012749,5.648561,380.45462,53.790028,5.207742,425.053467,-57.601131,0.065014,0,-0.264911,0.065014,0,-0.264911
0.150090999999918,40.5437986434652,7.21220586992138,-13.9652376378288,33.3237193397563,-0.0145298487028386,0.207223331586107,-1.72560610900851,0.27279493209393,0.14691635768331,-1.73387893972376,0.189732870958486,0.062524777097992,0.064678,0.051388,-0.0418269205313814,0.116033755471519,-0.289861161585151,-0.0316856623926373,0.117542514206832,0.249159777326093,0.0722226910442101,1.06272477951548,-0.0050120386619051,6.354914,379.575775,52.213085,5.578951,423.020081,-56.365242,0.063151,0,-0.266007,0.063151,0,-0.266007
0.160400999999979,40.5013407762061,7.17787734729902,-13.9040619368746,33.3696484088418,0.0229902294951562,0.136906464758513,-1.72558144930459,0.273232624871687,0.147353824512791,-1.73420251685267,0.189759925855437,0.0624123274837904,0.064678,0.051388,-0.0418339498172889,0.116034395905066,-0.289859783029879,-0.0317050214211322,0.117532151156788,0.249168676689169,0.0720689534971924,1.0627266508578,-0.00493515067006989,5.517883,379.982452,53.475697,5.537885,424.746094,-57.445717,0.062618,0,-0.265437,0.062618,0,-0.265437
0.16998499999994,40.4660823953741,7.11738403017171,-13.7968239424449,33.4064870383206,0.0542794511444841,0.0876697504627029,-1.72555659257099,0.2735706932962,0.147640194911588,-1.73445701788192,0.189906350894118,0.0624663122424667,0.064678,0.051388,-0.0418366876543318,0.116035232356077,-0.289862599695835,-0.0317226291865411,0.117523778847637,0.249178135490149,0.071913645408277,1.06272764161959,-0.00485979807636172,6.017355,378.983917,53.317116,5.493504,426.242584,-57.622974,0.066415,0,-0.265527,0.066415,0,-0.265527
0.179951999999957,40.4178803891016,7.02352351605708,-13.6029316865174,33.4044660004838,0.0245115043525026,0.0899255217923345,-1.72551303116276,0.273841062505414,0.147815386438651,-1.7345928436773,0.190187926563524,0.0626787195295733,0.064678,0.051388,-0.0418351312989224,0.116036073287027,-0.289868845585183,-0.0317374921551473,0.117517113599543,0.24918720929662,0.0717582888527462,1.06272692233932,-0.00478729485221117,5.339643,380.45047,54.407322,5.67977,425.966705,-56.993961,0.063411,0,-0.265102,0.063411,0,-0.265102
0.189954,40.3489121786338,6.92495597292603,-13.4062222662716,33.3552419342971,-0.0779857195514395,0.171743537553673,-1.72544495964381,0.274029607118692,0.147880048510565,-1.73458831818854,0.190573503329692,0.0630030345574017,0.064678,0.051388,-0.0418299115486944,0.116036709822239,-0.289877286740314,-0.0317488165031343,0.11751170641414,0.249195033878028,0.0716044859960027,1.0627236145873,-0.00471863745906508,4.714095,379.507507,54.117378,5.18021,426.520844,-57.764683,0.063204,0,-0.265551,0.063204,0,-0.265551
0.200039999999944,40.255716633057,6.84840543189851,-13.3129416345676,33.2563465361208,-0.234190878029535,0.312981324610701,-1.72535378581118,0.274142779116497,0.147849982154567,-1.73446178814196,0.190999717022026,0.063360656839293,0.064678,0.051388,-0.0418223483111746,0.116036967332163,-0.289886515593911,-0.0317560919792325,0.117507021479309,0.249200928525862,0.0714539453907,1.06271694812397,-0.00465440321160274,4.580838,377.777466,53.822945,4.850926,426.836182,-57.784855,0.063463,0,-0.26443,0.063463,0,-0.26443
0.210052999999903,40.1352366098884,6.79908855563149,-13.3481485590532,33.1069062837598,-0.397721336045247,0.43233962143615,-1.72524885472667,0.274194187844399,0.147749144640802,-1.73425219546817,0.191374167999451,0.0636547383896553,0.064678,0.051388,-0.0418144121236986,0.116036765613457,-0.289895283148667,-0.0317591742278247,0.117502520300796,0.249204478715638,0.0713084493549533,1.06270640494263,-0.00459472084984825,5.251654,377.453827,52.874107,5.367445,425.507996,-57.287354,0.065394,0,-0.26599,0.065394,0,-0.26599
0.2200279999999,39.9848376589144,6.7626112955836,-13.4580678271532,32.9095975825953,-0.543642805880652,0.502902978536559,-1.72514622522639,0.274212620933964,0.147609919045284,-1.73401152467275,0.191620368911704,0.0638096859128043,0.064678,0.051388,-0.0418085629291154,0.116036176220469,-0.28990277968725,-0.0317583336973526,0.117497737474285,0.249205594190435,0.0711697529183553,1.06269182172122,-0.004539321774058,4.299853,376.216888,52.59779,4.703515,427.107178,-57.909725,0.06483,0,-0.265876,0.06483,0,-0.265876
0.231044999999881,39.7928917276262,6.71186195368575,-13.56307485948,32.6496321748173,-0.706034095601456,0.609984071395137,-1.72506388172871,0.274229042436885,0.147445554479606,-1.73378450196353,0.191689940282194,0.0637720009984113,0.0604551584711849,0.0480617892067552,-0.0418074785065824,0.116035460955696,-0.289908789488938,-0.0317542385730674,0.117492338741915,0.249204528381194,0.0710394248505053,1.0626734302096,-0.00448765679297784,4.187804,374.899994,52.440125,4.56594,426.283478,-56.245144,0.062311,0,-0.265745,0.062311,0,-0.265745
